cluster_id,unique_id,activity_wikidata_id,name,name_clean,activity_type,destination_id,destination_name,lat,lon
act_Q570270,act_Q570270,Q570270,Lake Gairdner National Park,lake gairdner national park,Hiking Area,Q408,Australia,-31.6972,135.854
act_Q499953,act_Q499953,Q499953,Southwood National Park,southwood national park,Hiking Area,Q408,Australia,-27.814722222,150.135555555
act_Q168618,act_Q168618,Q168618,Molle Islands National Park,molle islands national park,Hiking Area,Q408,Australia,-20.376666666,148.8575
act_Q174228,act_Q174228,Q174228,Caparaó National Park,caparaó national park,Hiking Area,Q155,Brazil,-20.45017583,-41.7837525
act_Q200590,act_Q200590,Q200590,Ivvavik National Park,ivvavik national park,Hiking Area,Q16,Canada,69.5197,-139.525
act_Q203368,act_Q203368,Q203368,Boodjamulla (Lawn Hill) National Park,boodjamulla lawn hill national park,Hiking Area,Q408,Australia,-18.7014,138.488
act_Q392877,act_Q392877,Q392877,Anavilhanas National Park,anavilhanas national park,Hiking Area,Q155,Brazil,-2.39472222,-60.92055556
act_Q426073,act_Q426073,Q426073,Ikara-Flinders Ranges National Park,ikara-flinders ranges national park,Hiking Area,Q408,Australia,-31.4222,138.705
act_Q572064,act_Q572064,Q572064,Wadbilliga National Park,wadbilliga national park,Hiking Area,Q408,Australia,-36.466666666,149.583333333
act_Q422935,act_Q422935,Q422935,Nuga Nuga National Park,nuga nuga national park,Hiking Area,Q408,Australia,-24.965277777,148.684444444
act_Q442279,act_Q442279,Q442279,Cape Arid National Park,cape arid national park,Hiking Area,Q408,Australia,-33.7039,123.369
act_Q491972,act_Q491972,Q491972,Mount William National Park,mount william national park,Hiking Area,Q408,Australia,-40.9375,148.253333
act_Q568121,act_Q568121,Q568121,Lake Eildon National Park,lake eildon national park,Hiking Area,Q408,Australia,-37.151530555,145.830138888
act_Q174656,act_Q174656,Q174656,Millstream Chichester National Park,millstream chichester national park,Hiking Area,Q408,Australia,-21.2733,117.107
act_Q512783,act_Q512783,Q512783,Sumaco Napo-Galeras National Park,sumaco napo-galeras national park,Hiking Area,Q736,Ecuador,-0.383333,-77.55
act_Q472929,act_Q472929,Q472929,Hassell National Park,hassell national park,Hiking Area,Q408,Australia,-34.6789,118.37
act_Q453513,act_Q453513,Q453513,Amamoor National Park,amamoor national park,Hiking Area,Q408,Australia,-26.3245929,152.6457223
act_Q283482,act_Q283482,Q283482,Pukaskwa National Park,pukaskwa national park,Hiking Area,Q16,Canada,48.25,-85.916666666
act_Q575822,act_Q575822,Q575822,Tumucumaque National Park,tumucumaque national park,Hiking Area,Q155,Brazil,1.83333,-54.0
act_Q473256,act_Q473256,Q473256,Kinglake National Park,kinglake national park,Hiking Area,Q408,Australia,-37.573469444,145.342088888
act_Q1264709,act_Q457882,Q457882,Glass House Mountains National Park,glass house mountains national park,Hiking Area,Q408,Australia,-26.8475,152.954
act_Q165026,act_Q165026,Q165026,Girraween National Park,girraween national park,Hiking Area,Q408,Australia,-28.7742,151.912
act_Q198185,act_Q198185,Q198185,Moorrinya National Park,moorrinya national park,Hiking Area,Q408,Australia,-21.3942,144.941
act_Q391391,act_Q391391,Q391391,Nahanni National Park Reserve,nahanni national park reserve,Hiking Area,Q16,Canada,61.5971,-125.852
act_Q368670,act_Q368670,Q368670,Mebbin National Park,mebbin national park,Hiking Area,Q408,Australia,-28.4469,153.17
act_Q446220,act_Q446220,Q446220,Tunnel Creek National Park,tunnel creek national park,Hiking Area,Q408,Australia,-17.6119,125.143
act_Q477399,act_Q477399,Q477399,Michaelmas and Upolu Cays National Park,michaelmas and upolu cays national park,Hiking Area,Q408,Australia,-16.60833333,145.9725
act_Q174918,act_Q174918,Q174918,Errinundra National Park,errinundra national park,Hiking Area,Q408,Australia,-37.2858,148.895
act_Q441890,act_Q441890,Q441890,Little Desert National Park,little desert national park,Hiking Area,Q408,Australia,-36.6067,141.189
act_Q372019,act_Q372019,Q372019,Amazônia National Park,amazônia national park,Hiking Area,Q155,Brazil,-4.43944444,-56.84027778
act_Q503429,act_Q503429,Q503429,Jasper National Park,jasper national park,Hiking Area,Q16,Canada,52.8,-117.9
act_Q647777,act_Q647777,Q647777,Lençóis Maranhenses National Park,lençóis maranhenses national park,Hiking Area,Q155,Brazil,-2.483333333,-43.133333333
act_Q679568,act_Q679568,Q679568,Purnululu National Park,purnululu national park,Hiking Area,Q408,Australia,-17.448789,128.546055
act_Q696014,act_Q696014,Q696014,Hohe Tauern National Park,hohe tauern national park,Hiking Area,Q40,Austria,47.13556,12.32529
act_Q700204,act_Q700204,Q700204,Salzburger Lungau and Kärntner Nockberge,salzburger lungau and kärntner nockberge,Hiking Area,Q40,Austria,46.9692,13.7256
act_Q735229,act_Q735229,Q735229,Port Campbell National Park,port campbell national park,Hiking Area,Q408,Australia,-38.65027778,143.0625
act_Q667469,act_Q667469,Q667469,Shannon National Park,shannon national park,Hiking Area,Q408,Australia,-34.6031,116.365
act_Q629153,act_Q629153,Q629153,West Hill National Park,west hill national park,Hiking Area,Q408,Australia,-21.830277777,149.486111111
act_Q733491,act_Q733491,Q733491,Neerabup National Park,neerabup national park,Hiking Area,Q408,Australia,-31.675,115.735
act_Q581883,act_Q581883,Q581883,Mummel Gulf National Park,mummel gulf national park,Hiking Area,Q408,Australia,-31.3125,151.844444444
act_Q655191,act_Q655191,Q655191,Rocky Cape National Park,rocky cape national park,Hiking Area,Q408,Australia,-40.899722,145.535833
act_Q629436,act_Q629436,Q629436,Morne Trois Pitons National Park,morne trois pitons national park,Hiking Area,Q784,Dominica,15.266667,-61.283333
act_Q696959,act_Q696959,Q696959,Snowy River National Park,snowy river national park,Hiking Area,Q408,Australia,-37.275,148.553
act_Q608315,act_Q608315,Q608315,Yarriabini National Park,yarriabini national park,Hiking Area,Q408,Australia,-30.8052,152.930688888
act_Q612901,act_Q612901,Q612901,National Park Thayatal,national park thayatal,Hiking Area,Q40,Austria,48.8522,15.8633
act_Q674231,act_Q674231,Q674231,Auburn River National Park,auburn river national park,Hiking Area,Q408,Australia,-25.721666666,151.051944444
act_Q643478,act_Q643478,Q643478,Guy Fawkes River National Park,guy fawkes river national park,Hiking Area,Q408,Australia,-30.031666666,152.3011111
act_Q597959,act_Q597959,Q597959,Tuktut Nogait National Park,tuktut nogait national park,Hiking Area,Q16,Canada,68.8187,-121.749
act_Q738582,act_Q738582,Q738582,Kluane National Park and Reserve,kluane national park and reserve,Hiking Area,Q16,Canada,60.453611111,-137.829166666
act_Q617635,act_Q617635,Q617635,Aparados da Serra National Park,aparados da serra national park,Hiking Area,Q155,Brazil,-29.19173,-50.09766
act_Q592870,act_Q592870,Q592870,Wild Cattle Island National Park,wild cattle island national park,Hiking Area,Q408,Australia,-23.958333333,151.384444444
act_Q600250,act_Q600250,Q600250,Garig Gunak Barlu National Park,garig gunak barlu national park,Hiking Area,Q408,Australia,-11.36555556,132.23972222
act_Q724310,act_Q724310,Q724310,Thaidene Nëné National Park Reserve,thaidene nëné national park reserve,Hiking Area,Q16,Canada,62.7075,-108.634444444
act_Q583518,act_Q583518,Q583518,Georgian Bay Islands National Park,georgian bay islands national park,Hiking Area,Q16,Canada,44.8778,-79.8747
act_Q614773,act_Q614773,Q614773,Walyunga National Park,walyunga national park,Hiking Area,Q408,Australia,-31.7061,116.09
act_Q581646,act_Q581646,Q581646,Bladensburg National Park,bladensburg national park,Hiking Area,Q408,Australia,-22.6525,143.057222222
act_Q625172,act_Q625172,Q625172,Serra do Itajaí National Park,serra do itajaí national park,Hiking Area,Q155,Brazil,-27.2,-49.35
act_Q631981,act_Q631981,Q631981,Ubajara National Park,ubajara national park,Hiking Area,Q155,Brazil,-3.766282,-40.89797967
act_Q637968,act_Q637968,Q637968,Mount Richmond National Park,mount richmond national park,Hiking Area,Q408,Australia,-38.2703,141.425
act_Q741557,act_Q741557,Q741557,Japoon National Park,japoon national park,Hiking Area,Q408,Australia,-17.739722222,145.887222222
act_Q682401,act_Q682401,Q682401,Eudlo Creek National Park,eudlo creek national park,Hiking Area,Q408,Australia,-26.706944444,152.961944444
act_Q586786,act_Q586786,Q586786,Cape Range National Park,cape range national park,Hiking Area,Q408,Australia,-22.1233,113.921
act_Q636823,act_Q636823,Q636823,Thousand Islands National Park,thousand islands national park,Hiking Area,Q16,Canada,44.3525,-75.955
act_Q643818,act_Q643818,Q643818,Belair National Park,belair national park,Hiking Area,Q408,Australia,-35.013055555,138.655833333
act_Q625511,act_Q625511,Q625511,Arakwal National Park,arakwal national park,Hiking Area,Q408,Australia,-28.6603,153.621
act_Q750485,act_Q750485,Q750485,Astrebla Downs National Park,astrebla downs national park,Hiking Area,Q408,Australia,-24.211388888,140.569166666
act_Q795332,act_Q795332,Q795332,Sirmilik National Park,sirmilik national park,Hiking Area,Q16,Canada,72.833333333,-80.583333333
act_Q742315,act_Q742315,Q742315,Iguaçu National Park,iguaçu national park,Hiking Area,Q155,Brazil,-25.5,-53.8
act_Q799956,act_Q799956,Q799956,Bago Bluff National Park,bago bluff national park,Hiking Area,Q408,Australia,-31.5322,152.629
act_Q751274,act_Q751274,Q751274,Lamington National Park,lamington national park,Hiking Area,Q408,Australia,-28.1422,153.115
act_Q771612,act_Q771612,Q771612,Aulavik National Park,aulavik national park,Hiking Area,Q16,Canada,73.7003,-119.919
act_Q806023,act_Q806023,Q806023,Ban Ban National Park,ban ban national park,Hiking Area,Q408,Australia,-25.834169444,151.963061111
act_Q799012,act_Q799012,Q799012,Badgingarra National Park,badgingarra national park,Hiking Area,Q408,Australia,-30.4686,115.44
act_Q746452,act_Q746452,Q746452,Sydney Harbour National Park,sydney harbour national park,Hiking Area,Q408,Australia,-33.813055555,151.291666666
act_Q775595,act_Q775595,Q775595,Gulf Islands National Park Reserve,gulf islands national park reserve,Hiking Area,Q16,Canada,48.850555555,-123.447777777
act_Q750251,act_Q750251,Q750251,Chapada dos Veadeiros National Park,chapada dos veadeiros national park,Hiking Area,Q155,Brazil,-14.083333333,-47.666666666
act_Q771373,act_Q771373,Q771373,Beelu National Park,beelu national park,Hiking Area,Q408,Australia,-31.9544,116.15
act_Q795176,act_Q795176,Q795176,Kejimkujik National Park,kejimkujik national park,Hiking Area,Q16,Canada,44.3992,-65.2183
act_Q752218,act_Q752218,Q752218,Emas National Park,emas national park,Hiking Area,Q155,Brazil,-18.08333,-52.91667
act_Q789743,act_Q789743,Q789743,Auyuittuq National Park,auyuittuq national park,Hiking Area,Q16,Canada,67.5,-66.0
act_Q791260,act_Q791260,Q791260,Avon Valley National Park,avon valley national park,Hiking Area,Q408,Australia,-31.625,116.183611111
act_Q804731,act_Q804731,Q804731,Bald Rock National Park,bald rock national park,Hiking Area,Q408,Australia,-28.848333333,152.0511111
act_Q894991,act_Q894991,Q894991,Bouddi National Park,bouddi national park,Hiking Area,Q408,Australia,-33.498333333,151.4177778
act_Q816681,act_Q816681,Q816681,Benarkin National Park,benarkin national park,Hiking Area,Q408,Australia,-26.760561111,152.170561111
act_Q862285,act_Q862285,Q862285,Gwaii Haanas National Park Reserve and Haida Heritage Site,gwaii haanas national park reserve and haida heritage site,Hiking Area,Q16,Canada,52.3892,-131.471
act_Q808827,act_Q808827,Q808827,Barranyi (North Island) National Park,barranyi north island national park,Hiking Area,Q408,Australia,-15.5694,136.869
act_Q865438,act_Q865438,Q865438,Biriwal Bulga National Park,biriwal bulga national park,Hiking Area,Q408,Australia,-31.507222222,152.306388888
act_Q864799,act_Q864799,Q864799,Šumava National Park,šumava national park,Hiking Area,Q213,Czech Republic,49.060643055,13.482478888
act_Q810277,act_Q810277,Q810277,Basket Swamp National Park,basket swamp national park,Hiking Area,Q408,Australia,-28.933055555,152.153055555
act_Q863775,act_Q863775,Q863775,Bingera National Park,bingera national park,Hiking Area,Q408,Australia,-25.0277748,152.3157947
act_Q862318,act_Q862318,Q862318,Ukkusiksalik National Park,ukkusiksalik national park,Hiking Area,Q16,Canada,65.498611111,-87.895277777
act_Q815431,act_Q815431,Q815431,Belford National Park,belford national park,Hiking Area,Q408,Australia,-32.65,151.3
act_Q806454,act_Q806454,Q806454,Bangadilly National Park,bangadilly national park,Hiking Area,Q408,Australia,-34.45194,150.19222
act_Q808968,act_Q808968,Q808968,Barron Gorge National Park,barron gorge national park,Hiking Area,Q408,Australia,-16.8428,145.652
act_Q892405,act_Q892405,Q892405,Bongil Bongil National Park,bongil bongil national park,Hiking Area,Q408,Australia,-30.398611111,153.034722222
act_Q895450,act_Q895450,Q895450,Bowling Green Bay National Park,bowling green bay national park,Hiking Area,Q408,Australia,-19.213333333,147.033888888
act_Q808720,act_Q808720,Q808720,Barool National Park,barool national park,Hiking Area,Q408,Australia,-29.660277777,152.1925
act_Q893407,act_Q893407,Q893407,Border Ranges National Park,border ranges national park,Hiking Area,Q408,Australia,-28.359722222,152.986111111
act_Q828404,act_Q828404,Q828404,Yoho National Park,yoho national park,Hiking Area,Q16,Canada,51.3953,-116.487
act_Q885558,act_Q885558,Q885558,Blue Mountains National Park,blue mountains national park,Hiking Area,Q408,Australia,-33.615,150.4177778
act_Q816671,act_Q816671,Q816671,Benambra National Park,benambra national park,Hiking Area,Q408,Australia,-35.78606988,147.09560394
act_Q880717,act_Q880717,Q880717,Blackbraes National Park,blackbraes national park,Hiking Area,Q408,Australia,-19.478888888,144.181388888
act_Q808934,act_Q808934,Q808934,Barrington Tops National Park,barrington tops national park,Hiking Area,Q408,Australia,-32.048333333,151.5011111
act_Q827519,act_Q827519,Q827519,Hartz Mountains National Park,hartz mountains national park,Hiking Area,Q408,Australia,-43.2297,146.756
act_Q815977,act_Q815977,Q815977,Bellinger River National Park,bellinger river national park,Hiking Area,Q408,Australia,-30.415,152.7011111
act_Q816402,act_Q816402,Q816402,Ben Lomond National Park,ben lomond national park,Hiking Area,Q408,Australia,-41.55,147.666667
act_Q894672,act_Q894672,Q894672,Kamay Botany Bay National Park,kamay botany bay national park,Hiking Area,Q408,Australia,-34.020555555,151.224722222
act_Q808426,act_Q808426,Q808426,Barnard Island Group National Park,barnard island group national park,Hiking Area,Q408,Australia,-17.674722222,146.172777777
act_Q827526,act_Q827526,Q827526,Mole Creek Karst National Park,mole creek karst national park,Hiking Area,Q408,Australia,-41.6006,146.289
act_Q893086,act_Q893086,Q893086,Boorabbin National Park,boorabbin national park,Hiking Area,Q408,Australia,-31.2383,120.169
act_Q897598,act_Q897598,Q897598,Brampton Islands National Park,brampton islands national park,Hiking Area,Q408,Australia,-20.793161111,149.284419444
act_Q879629,act_Q879629,Q879629,Ilha Grande National Park,ilha grande national park,Hiking Area,Q155,Brazil,-23.4,-53.81666667
act_Q863415,act_Q863415,Q863415,Bimberamala National Park,bimberamala national park,Hiking Area,Q408,Australia,-35.486944444,150.113888888
act_Q880783,act_Q880783,Q880783,Blackdown Tableland National Park,blackdown tableland national park,Hiking Area,Q408,Australia,-23.7236,149.06
act_Q812025,act_Q812025,Q812025,Baw Baw National Park,baw baw national park,Hiking Area,Q408,Australia,-37.7639,146.223
act_Q807235,act_Q807235,Q807235,Barakee National Park,barakee national park,Hiking Area,Q408,Australia,-31.641666666,151.851666666
act_Q814030,act_Q814030,Q814030,Greater Beedelup National Park,greater beedelup national park,Hiking Area,Q408,Australia,-34.4183,115.878
act_Q863555,act_Q863555,Q863555,Bindarri National Park,bindarri national park,Hiking Area,Q408,Australia,-30.295,152.933
act_Q816780,act_Q816780,Q816780,Bendidee National Park,bendidee national park,Hiking Area,Q408,Australia,-28.300277777,150.517777777
act_Q893073,act_Q893073,Q893073,Boonoo Boonoo National Park,boonoo boonoo national park,Hiking Area,Q408,Australia,-28.8175,152.178333333
act_Q934161,act_Q934161,Q934161,Cania Gorge National Park,cania gorge national park,Hiking Area,Q408,Australia,-24.66,150.989444444
act_Q956929,act_Q956929,Q956929,Budderoo National Park,budderoo national park,Hiking Area,Q408,Australia,-34.648333333,150.7011111
act_Q1145503,act_Q1145503,Q1145503,Curtis Island National Park,curtis island national park,Hiking Area,Q408,Australia,-23.530277777,151.221111111
act_Q958322,act_Q958322,Q958322,Stokes National Park,stokes national park,Hiking Area,Q408,Australia,-33.8228,121.135
act_Q1144838,act_Q1144838,Q1144838,Currawinya National Park,currawinya national park,Hiking Area,Q408,Australia,-28.783702777,144.478011111
act_Q855311,act_Q855311,Q855311,Biamanga National Park,biamanga national park,Hiking Area,Q408,Australia,-36.451111111,149.941944444
act_Q1165190,act_Q1165190,Q1165190,Junuy Juluum National Park,junuy juluum national park,Hiking Area,Q408,Australia,-30.299166666,152.727222222
act_Q830099,act_Q830099,Q830099,South Bruny National Park,south bruny national park,Hiking Area,Q408,Australia,-43.35,147.371111
act_Q1165123,act_Q1165123,Q1165123,Mallanganee National Park,mallanganee national park,Hiking Area,Q408,Australia,-28.919166666,152.753611111
act_Q974898,act_Q974898,Q974898,Toonumbar National Park,toonumbar national park,Hiking Area,Q408,Australia,-28.49,152.7261111
